AGENCY,TRANSACTION_DATE,TRANSACTION_AMOUNT
Board of Elections & Ethics,2016-03-31 00:00:00+00:00,291.8275
Board of Elections & Ethics,2016-04-30 00:00:00+00:00,833.7714285714285
Board of Elections & Ethics,2016-05-31 00:00:00+00:00,758.4565217391303
Board of Elections & Ethics,2016-06-30 00:00:00+00:00,265.6616279069768
Board of Elections & Ethics,2016-07-31 00:00:00+00:00,268.3566666666667
Board of Elections & Ethics,2016-08-31 00:00:00+00:00,815.267619047619
Board of Elections & Ethics,2016-09-30 00:00:00+00:00,527.0061111111111
Board of Elections & Ethics,2016-10-31 00:00:00+00:00,1021.1650000000001
Board of Elections & Ethics,2016-11-30 00:00:00+00:00,1335.2826315789473
Board of Elections & Ethics,2016-12-31 00:00:00+00:00,261.5366666666667
Board of Elections & Ethics,2017-01-31 00:00:00+00:00,0.0
Board of Elections & Ethics,2017-02-28 00:00:00+00:00,445.38142857142856
Board of Elections & Ethics,2017-03-31 00:00:00+00:00,250.96473684210522
Board of Elections & Ethics,2017-04-30 00:00:00+00:00,777.0336363636364
Board of Elections & Ethics,2017-05-31 00:00:00+00:00,641.38625
Board of Elections & Ethics,2017-06-30 00:00:00+00:00,403.0083333333334
Board of Elections & Ethics,2017-07-31 00:00:00+00:00,429.76375
Board of Elections & Ethics,2017-08-31 00:00:00+00:00,966.8377777777779
Board of Elections & Ethics,2017-09-30 00:00:00+00:00,681.3133333333333
Board of Elections & Ethics,2017-10-31 00:00:00+00:00,168.6264285714286
Board of Elections & Ethics,2017-11-30 00:00:00+00:00,1483.5842857142857
Board of Elections & Ethics,2017-12-31 00:00:00+00:00,822.4869230769231
Board of Elections & Ethics,2018-01-31 00:00:00+00:00,391.1058333333333
Board of Elections & Ethics,2018-02-28 00:00:00+00:00,108.14333333333333
Board of Elections & Ethics,2018-03-31 00:00:00+00:00,756.6125925925925
Board of Elections & Ethics,2018-04-30 00:00:00+00:00,1216.9191304347826
Board of Elections & Ethics,2018-05-31 00:00:00+00:00,1148.77
Board of Elections & Ethics,2018-06-30 00:00:00+00:00,689.8994444444444
Board of Elections & Ethics,2018-07-31 00:00:00+00:00,0.0
Board of Elections & Ethics,2018-08-31 00:00:00+00:00,784.4034782608696
Board of Elections & Ethics,2018-09-30 00:00:00+00:00,342.91156250000006
Board of Elections & Ethics,2018-10-31 00:00:00+00:00,650.1030508474577
Board of Elections & Ethics,2018-11-30 00:00:00+00:00,748.0653333333333
Board of Elections & Ethics,2018-12-31 00:00:00+00:00,0.0
Board of Elections & Ethics,2019-01-31 00:00:00+00:00,423.7275
Board of Elections & Ethics,2019-02-28 00:00:00+00:00,356.53749999999997
Board of Elections & Ethics,2019-03-31 00:00:00+00:00,212.245
Board of Elections & Ethics,2019-04-30 00:00:00+00:00,1096.8185714285714
Board of Elections & Ethics,2019-05-31 00:00:00+00:00,624.7488888888888
Board of Elections & Ethics,2019-06-30 00:00:00+00:00,356.935625
Board of Elections & Ethics,2019-07-31 00:00:00+00:00,524.2347826086956
Board of Elections & Ethics,2019-08-31 00:00:00+00:00,489.3
Board of Elections & Ethics,2019-09-30 00:00:00+00:00,574.4863157894738
Board of Elections & Ethics,2019-10-31 00:00:00+00:00,398.91888888888883
Board of Elections & Ethics,2019-11-30 00:00:00+00:00,384.2444999999999
Board of Elections & Ethics,2019-12-31 00:00:00+00:00,0.0
Board of Elections & Ethics,2020-01-31 00:00:00+00:00,556.9655555555555
Board of Elections & Ethics,2020-02-29 00:00:00+00:00,355.39312500000005
Board of Elections & Ethics,2020-03-31 00:00:00+00:00,482.7844444444444
Board of Elections & Ethics,2020-04-30 00:00:00+00:00,739.5490322580646
Board of Elections & Ethics,2020-05-31 00:00:00+00:00,1025.6974576271184
Board of Elections & Ethics,2020-06-30 00:00:00+00:00,807.269411764706
Board of Elections & Ethics,2020-07-31 00:00:00+00:00,-54.72
Board of Elections & Ethics,2020-08-31 00:00:00+00:00,499.12299999999993
Board of Elections & Ethics,2020-09-30 00:00:00+00:00,201.56
Board of Elections & Ethics,2020-10-31 00:00:00+00:00,1222.8791071428573
Board of Real Property Assessment & Appeals,2009-01-31 00:00:00+00:00,407.825
Board of Real Property Assessment & Appeals,2009-02-28 00:00:00+00:00,152.32000000000002
Board of Real Property Assessment & Appeals,2009-03-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2009-04-30 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2009-05-31 00:00:00+00:00,1298.0
Board of Real Property Assessment & Appeals,2009-06-30 00:00:00+00:00,796.8075
Board of Real Property Assessment & Appeals,2009-07-31 00:00:00+00:00,136.035
Board of Real Property Assessment & Appeals,2009-08-31 00:00:00+00:00,232.535
Board of Real Property Assessment & Appeals,2009-09-30 00:00:00+00:00,181.76999999999998
Board of Real Property Assessment & Appeals,2009-10-31 00:00:00+00:00,956.0799999999999
Board of Real Property Assessment & Appeals,2009-11-30 00:00:00+00:00,267.78999999999996
Board of Real Property Assessment & Appeals,2009-12-31 00:00:00+00:00,140.99249999999998
Board of Real Property Assessment & Appeals,2010-01-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2010-02-28 00:00:00+00:00,587.6533333333333
Board of Real Property Assessment & Appeals,2010-03-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2010-04-30 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2010-05-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2010-06-30 00:00:00+00:00,76.175
Board of Real Property Assessment & Appeals,2010-07-31 00:00:00+00:00,174.52499999999998
Board of Real Property Assessment & Appeals,2010-08-31 00:00:00+00:00,726.2633333333333
Board of Real Property Assessment & Appeals,2010-09-30 00:00:00+00:00,111.65333333333335
Board of Real Property Assessment & Appeals,2010-10-31 00:00:00+00:00,907.3700000000001
Board of Real Property Assessment & Appeals,2010-11-30 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2010-12-31 00:00:00+00:00,359.0
Board of Real Property Assessment & Appeals,2011-01-31 00:00:00+00:00,900.8166666666666
Board of Real Property Assessment & Appeals,2011-02-28 00:00:00+00:00,128.0
Board of Real Property Assessment & Appeals,2011-03-31 00:00:00+00:00,64.0
Board of Real Property Assessment & Appeals,2011-04-30 00:00:00+00:00,180.32
Board of Real Property Assessment & Appeals,2011-05-31 00:00:00+00:00,377.745
Board of Real Property Assessment & Appeals,2011-06-30 00:00:00+00:00,180.32
Board of Real Property Assessment & Appeals,2011-07-31 00:00:00+00:00,321.0
Board of Real Property Assessment & Appeals,2011-08-31 00:00:00+00:00,1696.1395238095242
Board of Real Property Assessment & Appeals,2011-09-30 00:00:00+00:00,1347.2024999999996
Board of Real Property Assessment & Appeals,2011-10-31 00:00:00+00:00,60.54
Board of Real Property Assessment & Appeals,2011-11-30 00:00:00+00:00,767.0
Board of Real Property Assessment & Appeals,2011-12-31 00:00:00+00:00,562.921
Board of Real Property Assessment & Appeals,2012-01-31 00:00:00+00:00,817.31
Board of Real Property Assessment & Appeals,2012-02-29 00:00:00+00:00,1227.6000000000001
Board of Real Property Assessment & Appeals,2012-03-31 00:00:00+00:00,639.3100000000001
Board of Real Property Assessment & Appeals,2012-04-30 00:00:00+00:00,-209.825
Board of Real Property Assessment & Appeals,2012-05-31 00:00:00+00:00,146.0
Board of Real Property Assessment & Appeals,2012-06-30 00:00:00+00:00,567.0033333333333
Board of Real Property Assessment & Appeals,2012-07-31 00:00:00+00:00,979.76
Board of Real Property Assessment & Appeals,2012-08-31 00:00:00+00:00,626.2784615384616
Board of Real Property Assessment & Appeals,2012-09-30 00:00:00+00:00,494.224
Board of Real Property Assessment & Appeals,2012-10-31 00:00:00+00:00,827.9933333333333
Board of Real Property Assessment & Appeals,2012-11-30 00:00:00+00:00,768.792
Board of Real Property Assessment & Appeals,2012-12-31 00:00:00+00:00,290.03181818181815
Board of Real Property Assessment & Appeals,2013-01-31 00:00:00+00:00,576.316
Board of Real Property Assessment & Appeals,2013-02-28 00:00:00+00:00,294.05000000000007
Board of Real Property Assessment & Appeals,2013-03-31 00:00:00+00:00,836.9891666666667
Board of Real Property Assessment & Appeals,2013-04-30 00:00:00+00:00,379.6619999999999
Board of Real Property Assessment & Appeals,2013-05-31 00:00:00+00:00,423.43733333333336
Board of Real Property Assessment & Appeals,2013-06-30 00:00:00+00:00,618.8542857142857
Board of Real Property Assessment & Appeals,2013-07-31 00:00:00+00:00,770.184
Board of Real Property Assessment & Appeals,2013-08-31 00:00:00+00:00,824.8216666666668
Board of Real Property Assessment & Appeals,2013-09-30 00:00:00+00:00,843.10625
Board of Real Property Assessment & Appeals,2013-10-31 00:00:00+00:00,802.875
Board of Real Property Assessment & Appeals,2013-11-30 00:00:00+00:00,609.0240000000001
Board of Real Property Assessment & Appeals,2013-12-31 00:00:00+00:00,536.9466666666667
Board of Real Property Assessment & Appeals,2014-01-31 00:00:00+00:00,374.02555555555557
Board of Real Property Assessment & Appeals,2014-02-28 00:00:00+00:00,360.6888888888889
Board of Real Property Assessment & Appeals,2014-03-31 00:00:00+00:00,560.6414285714286
Board of Real Property Assessment & Appeals,2014-04-30 00:00:00+00:00,902.0712499999998
Board of Real Property Assessment & Appeals,2014-05-31 00:00:00+00:00,682.7366666666666
Board of Real Property Assessment & Appeals,2014-06-30 00:00:00+00:00,635.4494444444445
Board of Real Property Assessment & Appeals,2014-07-31 00:00:00+00:00,554.0942857142857
Board of Real Property Assessment & Appeals,2014-08-31 00:00:00+00:00,890.9944444444444
Board of Real Property Assessment & Appeals,2014-09-30 00:00:00+00:00,908.3546153846153
Board of Real Property Assessment & Appeals,2014-10-31 00:00:00+00:00,854.4970833333333
Board of Real Property Assessment & Appeals,2014-11-30 00:00:00+00:00,735.5446666666668
Board of Real Property Assessment & Appeals,2014-12-31 00:00:00+00:00,792.2961538461539
Board of Real Property Assessment & Appeals,2015-01-31 00:00:00+00:00,799.4388888888888
Board of Real Property Assessment & Appeals,2015-02-28 00:00:00+00:00,1058.3386363636364
Board of Real Property Assessment & Appeals,2015-03-31 00:00:00+00:00,852.82
Board of Real Property Assessment & Appeals,2015-04-30 00:00:00+00:00,583.0284615384614
Board of Real Property Assessment & Appeals,2015-05-31 00:00:00+00:00,279.78428571428566
Board of Real Property Assessment & Appeals,2015-06-30 00:00:00+00:00,1104.8916666666667
Board of Real Property Assessment & Appeals,2015-07-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2015-08-31 00:00:00+00:00,479.2588235294118
Board of Real Property Assessment & Appeals,2015-09-30 00:00:00+00:00,686.1642857142858
Board of Real Property Assessment & Appeals,2015-10-31 00:00:00+00:00,113.28
Board of Real Property Assessment & Appeals,2015-11-30 00:00:00+00:00,833.3083333333334
Board of Real Property Assessment & Appeals,2015-12-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2016-01-31 00:00:00+00:00,878.354
Board of Real Property Assessment & Appeals,2016-02-29 00:00:00+00:00,344.3957142857143
Board of Real Property Assessment & Appeals,2016-03-31 00:00:00+00:00,920.2649999999999
Board of Real Property Assessment & Appeals,2016-04-30 00:00:00+00:00,386.15818181818173
Board of Real Property Assessment & Appeals,2016-05-31 00:00:00+00:00,383.7075
Board of Real Property Assessment & Appeals,2016-06-30 00:00:00+00:00,364.72200000000004
Board of Real Property Assessment & Appeals,2016-07-31 00:00:00+00:00,660.3854545454546
Board of Real Property Assessment & Appeals,2016-08-31 00:00:00+00:00,1451.6569230769232
Board of Real Property Assessment & Appeals,2016-09-30 00:00:00+00:00,773.4942857142858
Board of Real Property Assessment & Appeals,2016-10-31 00:00:00+00:00,1083.8457142857142
Board of Real Property Assessment & Appeals,2016-11-30 00:00:00+00:00,598.6975
Board of Real Property Assessment & Appeals,2016-12-31 00:00:00+00:00,532.525
Board of Real Property Assessment & Appeals,2017-01-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2017-02-28 00:00:00+00:00,580.2728571428571
Board of Real Property Assessment & Appeals,2017-03-31 00:00:00+00:00,405.054
Board of Real Property Assessment & Appeals,2017-04-30 00:00:00+00:00,271.15583333333325
Board of Real Property Assessment & Appeals,2017-05-31 00:00:00+00:00,389.175
Board of Real Property Assessment & Appeals,2017-06-30 00:00:00+00:00,275.922
Board of Real Property Assessment & Appeals,2017-07-31 00:00:00+00:00,804.7228571428572
Board of Real Property Assessment & Appeals,2017-08-31 00:00:00+00:00,461.02400000000006
Board of Real Property Assessment & Appeals,2017-09-30 00:00:00+00:00,872.88
Board of Real Property Assessment & Appeals,2017-10-31 00:00:00+00:00,2129.6775
Board of Real Property Assessment & Appeals,2017-11-30 00:00:00+00:00,537.8059999999999
Board of Real Property Assessment & Appeals,2017-12-31 00:00:00+00:00,464.46666666666664
Board of Real Property Assessment & Appeals,2018-01-31 00:00:00+00:00,1066.041
Board of Real Property Assessment & Appeals,2018-02-28 00:00:00+00:00,92.69
Board of Real Property Assessment & Appeals,2018-03-31 00:00:00+00:00,809.9533333333333
Board of Real Property Assessment & Appeals,2018-04-30 00:00:00+00:00,416.27799999999996
Board of Real Property Assessment & Appeals,2018-05-31 00:00:00+00:00,1348.36
Board of Real Property Assessment & Appeals,2018-06-30 00:00:00+00:00,218.88545454545454
Board of Real Property Assessment & Appeals,2018-07-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2018-08-31 00:00:00+00:00,307.1056249999999
Board of Real Property Assessment & Appeals,2018-09-30 00:00:00+00:00,664.2983333333333
Board of Real Property Assessment & Appeals,2018-10-31 00:00:00+00:00,596.5592307692307
Board of Real Property Assessment & Appeals,2018-11-30 00:00:00+00:00,715.9666666666666
Board of Real Property Assessment & Appeals,2018-12-31 00:00:00+00:00,96.72
Board of Real Property Assessment & Appeals,2019-01-31 00:00:00+00:00,593.9616666666666
Board of Real Property Assessment & Appeals,2019-02-28 00:00:00+00:00,243.86555555555555
Board of Real Property Assessment & Appeals,2019-03-31 00:00:00+00:00,592.7990000000001
Board of Real Property Assessment & Appeals,2019-04-30 00:00:00+00:00,618.0514285714287
Board of Real Property Assessment & Appeals,2019-05-31 00:00:00+00:00,392.5414285714286
Board of Real Property Assessment & Appeals,2019-06-30 00:00:00+00:00,590.6166666666667
Board of Real Property Assessment & Appeals,2019-07-31 00:00:00+00:00,462.675
Board of Real Property Assessment & Appeals,2019-08-31 00:00:00+00:00,246.19714285714286
Board of Real Property Assessment & Appeals,2019-09-30 00:00:00+00:00,905.7544444444444
Board of Real Property Assessment & Appeals,2019-10-31 00:00:00+00:00,1138.4285714285713
Board of Real Property Assessment & Appeals,2019-11-30 00:00:00+00:00,742.2679999999999
Board of Real Property Assessment & Appeals,2019-12-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2020-01-31 00:00:00+00:00,664.4891666666667
Board of Real Property Assessment & Appeals,2020-02-29 00:00:00+00:00,611.67
Board of Real Property Assessment & Appeals,2020-03-31 00:00:00+00:00,1001.676
Board of Real Property Assessment & Appeals,2020-04-30 00:00:00+00:00,927.635
Board of Real Property Assessment & Appeals,2020-05-31 00:00:00+00:00,636.34
Board of Real Property Assessment & Appeals,2020-06-30 00:00:00+00:00,250.875
Board of Real Property Assessment & Appeals,2020-07-31 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2020-08-31 00:00:00+00:00,1771.28
Board of Real Property Assessment & Appeals,2020-09-30 00:00:00+00:00,0.0
Board of Real Property Assessment & Appeals,2020-10-31 00:00:00+00:00,546.2136363636363
Child & Family Services Administration,2009-01-31 00:00:00+00:00,332.225
Child & Family Services Administration,2009-02-28 00:00:00+00:00,787.27
Child & Family Services Administration,2009-03-31 00:00:00+00:00,229.06300000000002
Child & Family Services Administration,2009-04-30 00:00:00+00:00,261.8533333333333
Child & Family Services Administration,2009-05-31 00:00:00+00:00,581.2717647058823
Child & Family Services Administration,2009-06-30 00:00:00+00:00,757.0553846153846
Child & Family Services Administration,2009-07-31 00:00:00+00:00,646.0742857142858
Child & Family Services Administration,2009-08-31 00:00:00+00:00,470.6306666666666
Child & Family Services Administration,2009-09-30 00:00:00+00:00,778.5936363636363
Child & Family Services Administration,2009-10-31 00:00:00+00:00,350.0425
Child & Family Services Administration,2009-11-30 00:00:00+00:00,706.8525000000001
Child & Family Services Administration,2009-12-31 00:00:00+00:00,376.4846031746032
Child & Family Services Administration,2010-01-31 00:00:00+00:00,572.5770833333333
Child & Family Services Administration,2010-02-28 00:00:00+00:00,702.1797297297297
Child & Family Services Administration,2010-03-31 00:00:00+00:00,335.50548387096774
Child & Family Services Administration,2010-04-30 00:00:00+00:00,397.5148387096776
Child & Family Services Administration,2010-05-31 00:00:00+00:00,387.2019047619047
Child & Family Services Administration,2010-06-30 00:00:00+00:00,342.9617391304348
Child & Family Services Administration,2010-07-31 00:00:00+00:00,433.30147058823536
Child & Family Services Administration,2010-08-31 00:00:00+00:00,547.6842105263158
Child & Family Services Administration,2010-09-30 00:00:00+00:00,738.6616981132076
Child & Family Services Administration,2010-10-31 00:00:00+00:00,570.7213636363637
Child & Family Services Administration,2010-11-30 00:00:00+00:00,400.88904761904746
Child & Family Services Administration,2010-12-31 00:00:00+00:00,564.7854545454546
Child & Family Services Administration,2011-01-31 00:00:00+00:00,681.0274193548387
Child & Family Services Administration,2011-02-28 00:00:00+00:00,368.1592307692308
Child & Family Services Administration,2011-03-31 00:00:00+00:00,474.99897435897424
